2017-05-17 14:19:31 278,154 1983.33333333
2017-05-17 14:19:58 83,88 1893.18181818
2017-05-17 14:19:58 263,105 1452.90697674
2017-05-17 14:19:58 216,317 1388.33333333
2017-05-17 14:19:58 214,325 1388.33333333
2017-05-17 14:19:59 218,347 1403.93258427
2017-05-17 14:19:59 272,142 1759.85915493
2017-05-17 14:19:59 284,134 1735.41666667
2017-05-17 14:20:00 107,15 313.157894737
2017-05-17 14:20:00 157,26 359.051724138
2017-05-17 14:20:00 225,33 2231.25
2017-05-17 14:20:00 157,19 312.375
2017-05-17 14:20:01 155,26 322.036082474
2017-05-17 14:20:01 365,38 2082.5
2017-05-17 14:20:01 177,22 349.022346369
2017-05-17 14:20:02 122,14 327.094240838
2017-05-17 14:20:03 75,16 321.208226221
2017-05-17 14:20:03 111,27 331.432360743
2017-05-17 14:20:04 106,27 322.036082474
2017-05-17 14:20:04 110,26 327.094240838
2017-05-17 14:20:04 79,17 316.329113924
2017-05-17 14:20:05 65,10 307.75862069
2017-05-17 14:20:05 58,12 317.938931298
2017-05-17 14:20:06 278,23 1711.64383562
2017-05-17 14:20:06 79,8 308.518518519
2017-05-17 14:20:06 276,16 1561.875
2017-05-17 14:20:06 78,14 317.131979695
2017-05-17 14:20:06 270,16 1601.92307692
2017-05-17 14:20:07 79,13 315.53030303
2017-05-17 14:20:07 274,15 1523.7804878
2017-05-17 14:20:07 72,8 312.375
2017-05-17 14:20:07 279,17 1523.7804878
2017-05-17 14:20:08 76,4 312.375
2017-05-17 14:20:08 288,16 1601.92307692
2017-05-17 14:20:08 85,8 312.375
2017-05-17 14:20:08 22,405 2839.77272727
2017-05-17 14:20:08 282,18 1581.64556962
2017-05-17 14:20:08 84,11 307.75862069
2017-05-17 14:20:09 278,16 1688.51351351
2017-05-17 14:20:09 82,9 322.868217054
2017-05-17 14:20:09 269,16 1601.92307692
2017-05-17 14:20:09 72,12 310.820895522
2017-05-17 14:20:10 278,21 1759.85915493
2017-05-17 14:20:10 77,11 315.53030303
2017-05-17 14:20:10 272,22 1785.0
2017-05-17 14:20:10 80,15 312.375
2017-05-17 14:20:11 278,18 1759.85915493
2017-05-17 14:20:11 89,16 313.944723618
2017-05-17 14:20:13 519,395 4308.62068966
2017-05-17 14:20:15 15,415 2905.81395349
2017-05-17 14:20:16 397,161 2357.54716981
2017-05-17 14:20:16 113,4 361.12716763
2017-05-17 14:20:17 102,5 349.022346369
2017-05-17 14:20:20 12,414 2658.5106383
2017-05-17 14:20:20 110,0 343.269230769
2017-05-17 14:20:20 87,22 315.53030303
2017-05-17 14:20:20 268,154 3675.0
2017-05-17 14:20:21 89,137 1922.30769231
2017-05-17 14:20:21 331,159 3675.0
2017-05-17 14:20:21 495,103 1711.64383562
2017-05-17 14:20:22 149,24 304.01459854
2017-05-17 14:20:23 179,59 3377.02702703
2017-05-17 14:20:23 179,59 3288.15789474
2017-05-17 14:20:24 180,61 3675.0
2017-05-17 14:20:26 323,182 1785.0
2017-05-17 14:20:26 341,176 1837.5
2017-05-17 14:20:26 422,149 1622.72727273
2017-05-17 14:20:29 234,283 2271.81818182
2017-05-17 14:20:41 187,380 2975.0
2017-05-17 14:20:44 16,413 3123.75
2017-05-17 14:20:50 230,405 2082.5
2017-05-17 14:20:56 240,189 1644.07894737
2017-05-17 14:20:57 72,14 322.036082474
2017-05-17 14:20:57 74,11 316.329113924
2017-05-17 14:20:58 91,16 317.938931298
2017-05-17 14:20:58 90,18 323.704663212
2017-05-17 14:20:58 80,10 314.735516373
2017-05-17 14:20:59 86,11 317.938931298
2017-05-17 14:20:59 92,19 324.545454545
2017-05-17 14:20:59 86,18 319.565217391
2017-05-17 14:21:00 87,13 318.75
2017-05-17 14:21:00 90,19 324.545454545
2017-05-17 14:21:00 87,16 317.938931298
2017-05-17 14:21:01 88,16 317.131979695
2017-05-17 14:21:01 92,21 327.094240838
2017-05-17 14:21:02 87,20 324.545454545
2017-05-17 14:21:02 91,16 318.75
2017-05-17 14:21:02 93,17 322.036082474
2017-05-17 14:21:03 66,12 312.375
2017-05-17 14:21:03 76,11 317.131979695
2017-05-17 14:21:03 83,16 322.868217054
2017-05-17 14:21:04 77,14 322.868217054
2017-05-17 14:21:04 75,21 327.094240838
2017-05-17 14:21:05 66,15 313.157894737
2017-05-17 14:21:05 80,18 322.036082474
2017-05-17 14:21:05 80,21 322.036082474
2017-05-17 14:21:06 74,22 327.094240838
2017-05-17 14:21:06 76,18 324.545454545
2017-05-17 14:21:06 269,49 2015.32258065
2017-05-17 14:21:07 72,19 317.938931298
2017-05-17 14:21:07 75,21 323.704663212
2017-05-17 14:21:08 71,22 320.384615385
2017-05-17 14:21:08 70,21 327.094240838
2017-05-17 14:21:08 83,18 318.75
2017-05-17 14:21:09 14,427 3203.84615385
2017-05-17 14:21:09 278,50 1983.33333333
2017-05-17 14:21:09 77,17 317.131979695
2017-05-17 14:21:10 82,20 314.735516373
2017-05-17 14:21:10 281,50 1893.18181818
2017-05-17 14:21:10 85,23 323.704663212
2017-05-17 14:21:10 244,235 1810.86956522
2017-05-17 14:21:10 93,20 322.036082474
2017-05-17 14:21:11 415,12 2550.0
2017-05-17 14:21:11 173,129 2658.5106383
2017-05-17 14:21:11 490,25 2117.79661017
2017-05-17 14:21:11 471,29 2313.88888889
2017-05-17 14:21:12 491,230 3470.83333333
2017-05-17 14:21:13 285,3 1922.30769231
2017-05-17 14:21:14 380,38 1837.5
2017-05-17 14:21:15 384,32 1922.30769231
2017-05-17 14:21:15 403,34 1837.5
2017-05-17 14:21:15 197,6 341.393442623
2017-05-17 14:21:15 407,26 1666.0
2017-05-17 14:21:16 422,19 2048.36065574
2017-05-17 14:21:17 308,320 1893.18181818
2017-05-17 14:21:17 349,8 1711.64383562
2017-05-17 14:21:19 143,420 3047.56097561
2017-05-17 14:21:20 251,417 3047.56097561
2017-05-17 14:21:20 20,366 2839.77272727
2017-05-17 14:21:21 92,332 4308.62068966
2017-05-17 14:21:22 394,373 3203.84615385
2017-05-17 14:21:22 130,103 2313.88888889
2017-05-17 14:21:23 161,213 1301.5625
2017-05-17 14:21:23 48,272 1983.33333333
2017-05-17 14:21:25 55,3 1581.64556962
2017-05-17 14:21:25 364,2 4627.77777778
2017-05-17 14:21:26 52,2 1452.90697674
2017-05-17 14:21:27 59,8 1505.42168675
2017-05-17 14:21:29 274,11 2154.31034483
2017-05-17 14:21:30 280,6 1983.33333333
2017-05-17 14:21:30 284,8 1622.72727273
2017-05-17 14:21:31 259,5 1983.33333333
2017-05-17 14:21:32 272,10 1622.72727273
2017-05-17 14:21:32 57,0 297.5
2017-05-17 14:21:32 48,12 292.62295082
2017-05-17 14:21:32 286,34 1759.85915493
2017-05-17 14:21:33 40,15 289.236111111
2017-05-17 14:21:33 267,31 1542.59259259
2017-05-17 14:21:33 37,15 290.581395349
2017-05-17 14:21:33 39,13 290.581395349
2017-05-17 14:21:34 280,39 1837.5
2017-05-17 14:21:34 33,9 283.977272727
2017-05-17 14:21:34 41,13 290.581395349
2017-05-17 14:21:35 267,37 1666.0
2017-05-17 14:21:35 31,15 291.258741259
2017-05-17 14:21:35 37,13 291.258741259
2017-05-17 14:21:35 40,12 289.236111111
2017-05-17 14:21:36 271,39 2082.5
2017-05-17 14:21:36 23,12 288.56812933
2017-05-17 14:21:36 271,42 2154.31034483
2017-05-17 14:21:36 23,12 288.56812933
2017-05-17 14:21:37 38,10 285.926773455
2017-05-17 14:21:37 272,40 2015.32258065
2017-05-17 14:21:37 39,9 288.56812933
2017-05-17 14:21:38 31,12 297.5
2017-05-17 14:21:38 52,15 294.693396226
2017-05-17 14:21:38 148,28 1581.64556962
2017-05-17 14:21:39 41,9 288.56812933
2017-05-17 14:21:39 37,13 290.581395349
2017-05-17 14:21:39 278,34 1711.64383562
2017-05-17 14:21:39 36,7 282.054176072
2017-05-17 14:21:40 284,41 1893.18181818
2017-05-17 14:21:40 41,13 290.581395349
2017-05-17 14:21:40 51,13 291.258741259
2017-05-17 14:21:41 38,15 294.0
2017-05-17 14:21:41 280,36 1644.07894737
2017-05-17 14:21:41 41,13 290.581395349
2017-05-17 14:21:42 45,11 287.24137931
2017-05-17 14:21:42 52,17 295.390070922
2017-05-17 14:21:42 40,12 289.236111111
2017-05-17 14:21:43 38,7 286.582568807
2017-05-17 14:21:43 42,7 301.084337349
2017-05-17 14:21:44 276,9 1542.59259259
2017-05-17 14:21:44 64,9 309.282178218
2017-05-17 14:21:45 173,10 548.026315789
2017-05-17 14:21:45 198,7 573.165137615
2017-05-17 14:21:45 195,11 586.61971831
2017-05-17 14:21:46 181,13 575.806451613
2017-05-17 14:21:46 173,14 560.313901345
2017-05-17 14:21:46 174,19 567.954545455
2017-05-17 14:21:46 171,22 557.8125
2017-05-17 14:21:47 163,18 557.8125
2017-05-17 14:21:47 164,14 557.8125
2017-05-17 14:21:47 169,10 545.633187773
2017-05-17 14:21:48 162,20 467.97752809
2017-05-17 14:21:48 256,123 1864.92537313
2017-05-17 14:21:49 116,195 1343.5483871
2017-05-17 14:21:49 29,31 315.53030303
2017-05-17 14:21:49 165,370 3377.02702703
2017-05-17 14:21:50 166,369 3470.83333333
2017-05-17 14:21:50 73,20 335.887096774
2017-05-17 14:21:51 247,35 1785.0
2017-05-17 14:21:51 58,13 330.555555556
2017-05-17 14:21:51 57,26 338.617886179
2017-05-17 14:21:51 77,24 353.966005666
2017-05-17 14:21:52 124,14 357.0
2017-05-17 14:21:52 425,306 3470.83333333
2017-05-17 14:21:52 61,337 2839.77272727
2017-05-17 14:21:52 117,14 364.285714286
2017-05-17 14:21:54 136,400 3047.56097561
2017-05-17 14:21:55 136,400 2975.0
2017-05-17 14:21:55 496,71 976.171875
2017-05-17 14:21:56 493,74 976.171875
2017-05-17 14:21:56 511,79 1135.90909091
2017-05-17 14:21:56 145,394 3047.56097561
2017-05-17 14:21:56 503,153 2192.10526316
2017-05-17 14:21:57 487,68 898.920863309
2017-05-17 14:21:58 289,410 1983.33333333
2017-05-17 14:21:58 300,362 1601.92307692
2017-05-17 14:21:58 435,299 3570.0
2017-05-17 14:21:58 323,360 1644.07894737
2017-05-17 14:21:58 179,376 3288.15789474
2017-05-17 14:21:59 156,379 3288.15789474
2017-05-17 14:21:59 402,315 3288.15789474
2017-05-17 14:21:59 152,382 2975.0
2017-05-17 14:22:00 149,383 3288.15789474
2017-05-17 14:22:02 565,43 2716.30434783
2017-05-17 14:22:02 515,46 2776.66666667
2017-05-17 14:22:03 142,393 3123.75
2017-05-17 14:22:03 567,36 3203.84615385
2017-05-17 14:22:03 142,394 3288.15789474
2017-05-17 14:22:06 140,394 3047.56097561
2017-05-17 14:22:06 142,395 2975.0
2017-05-17 14:22:07 144,393 3123.75
2017-05-17 14:22:08 139,393 3570.0
2017-05-17 14:22:09 137,391 2905.81395349
2017-05-17 14:22:10 139,393 3123.75
2017-05-17 14:22:10 532,76 2603.125
2017-05-17 14:22:10 141,392 2975.0
2017-05-17 14:22:10 477,72 2357.54716981
2017-05-17 14:22:11 142,394 3047.56097561
2017-05-17 14:22:11 144,394 2975.0
2017-05-17 14:22:12 142,392 3123.75
2017-05-17 14:22:13 135,391 3047.56097561
2017-05-17 14:22:14 139,393 3288.15789474
2017-05-17 14:22:15 143,392 3047.56097561
2017-05-17 14:22:15 142,388 3047.56097561
2017-05-17 14:22:15 142,388 3123.75
2017-05-17 14:22:16 143,390 3047.56097561
2017-05-17 14:22:16 144,392 3203.84615385
2017-05-17 14:22:16 141,390 3123.75
2017-05-17 14:22:17 144,391 2975.0
2017-05-17 14:22:18 148,393 3203.84615385
2017-05-17 14:22:18 146,392 2905.81395349
2017-05-17 14:22:19 149,390 3047.56097561
2017-05-17 14:22:19 147,388 2975.0
2017-05-17 14:22:19 157,377 3123.75
2017-05-17 14:22:20 205,336 3123.75
2017-05-17 14:22:21 187,7 480.576923077
2017-05-17 14:22:21 192,334 3203.84615385
2017-05-17 14:22:21 190,10 486.186770428
2017-05-17 14:22:21 194,15 499.8
2017-05-17 14:22:22 192,14 495.833333333
2017-05-17 14:22:22 183,6 473.295454545
2017-05-17 14:22:23 186,9 480.576923077
2017-05-17 14:22:23 186,9 480.576923077
2017-05-17 14:22:23 185,8 473.295454545
2017-05-17 14:22:24 183,6 473.295454545
2017-05-17 14:22:24 183,6 473.295454545
2017-05-17 14:22:24 183,6 473.295454545
2017-05-17 14:22:25 191,336 3377.02702703
2017-05-17 14:22:25 192,337 3570.0
2017-05-17 14:22:26 183,6 473.295454545
2017-05-17 14:22:26 190,336 3203.84615385
2017-05-17 14:22:26 198,351 3123.75
2017-05-17 14:22:26 206,366 3203.84615385
2017-05-17 14:22:27 209,8 413.741721854
2017-05-17 14:22:27 211,377 3288.15789474
2017-05-17 14:22:27 379,9 2154.31034483
2017-05-17 14:22:27 213,21 399.201277955
2017-05-17 14:22:27 214,390 3123.75
2017-05-17 14:22:27 400,26 1952.34375
2017-05-17 14:22:28 222,10 370.771513353
2017-05-17 14:22:28 185,32 338.617886179
2017-05-17 14:22:28 192,422 3288.15789474
2017-05-17 14:22:28 184,51 319.565217391
2017-05-17 14:22:29 180,14 366.42228739
2017-05-17 14:22:30 224,5 499.8
2017-05-17 14:22:42 34,23 306.25
2017-05-17 14:22:43 51,14 2015.32258065
2017-05-17 14:22:43 288,132 1262.12121212
2017-05-17 14:22:43 273,139 1275.0
2017-05-17 14:22:43 107,144 1419.88636364
2017-05-17 14:22:43 231,107 1201.44230769
2017-05-17 14:22:44 175,108 1156.94444444
2017-05-17 14:22:44 188,112 1167.75700935
2017-05-17 14:22:45 220,102 1249.5
2017-05-17 14:22:45 278,88 1262.12121212
2017-05-17 14:22:46 158,73 1581.64556962
2017-05-17 14:22:46 301,77 1373.07692308
2017-05-17 14:22:46 293,68 1329.25531915
2017-05-17 14:22:46 160,64 1688.51351351
2017-05-17 14:22:46 293,65 1419.88636364
2017-05-17 14:22:46 253,275 1581.64556962
2017-05-17 14:22:47 296,53 1388.33333333
2017-05-17 14:22:47 255,263 1505.42168675
2017-05-17 14:22:47 95,30 297.5
2017-05-17 14:22:47 302,49 1388.33333333
2017-05-17 14:22:47 87,25 294.0
2017-05-17 14:22:48 318,54 1436.20689655
2017-05-17 14:22:48 100,31 300.360576923
2017-05-17 14:22:48 317,50 1373.07692308
2017-05-17 14:22:48 276,256 1436.20689655
2017-05-17 14:22:48 106,35 304.756097561
2017-05-17 14:22:49 318,50 1436.20689655
2017-05-17 14:22:49 181,49 1561.875
2017-05-17 14:22:49 179,15 1864.92537313
2017-05-17 14:22:49 264,211 1837.5
2017-05-17 14:22:49 295,9 1470.0
2017-05-17 14:22:50 569,396 2231.25
2017-05-17 14:22:50 563,392 1983.33333333
2017-05-17 14:22:51 268,9 2603.125
2017-05-17 14:22:51 176,205 2082.5
2017-05-17 14:22:52 134,5 512.090163934
2017-05-17 14:22:53 289,3 2776.66666667
2017-05-17 14:22:53 293,3 2603.125
2017-05-17 14:22:53 294,7 2658.5106383
2017-05-17 14:22:53 288,8 2550.0
2017-05-17 14:22:53 150,13 493.873517787
2017-05-17 14:22:54 288,14 2658.5106383
2017-05-17 14:22:54 144,4 471.509433962
2017-05-17 14:22:54 291,16 2550.0
2017-05-17 14:22:54 143,9 473.295454545
2017-05-17 14:22:55 144,11 475.095057034
2017-05-17 14:22:55 146,6 467.97752809
2017-05-17 14:22:55 148,7 475.095057034
2017-05-17 14:22:56 289,21 2603.125
2017-05-17 14:22:56 144,12 471.509433962
2017-05-17 14:22:56 290,20 2550.0
2017-05-17 14:22:56 143,9 469.736842105
2017-05-17 14:22:56 298,24 2658.5106383
2017-05-17 14:22:56 148,5 454.363636364
2017-05-17 14:22:57 299,22 2450.0
2017-05-17 14:22:57 149,4 457.692307692
2017-05-17 14:22:57 295,25 2658.5106383
2017-05-17 14:22:57 147,4 451.083032491
2017-05-17 14:22:57 292,24 2550.0
2017-05-17 14:22:58 147,5 459.375
2017-05-17 14:22:58 292,23 2603.125
2017-05-17 14:22:58 152,6 464.498141264
2017-05-17 14:22:58 293,22 2402.88461538
2017-05-17 14:22:58 146,4 446.25
2017-05-17 14:22:59 293,22 2550.0
2017-05-17 14:22:59 147,6 457.692307692
2017-05-17 14:22:59 292,21 2550.0
2017-05-17 14:22:59 149,4 462.777777778
2017-05-17 14:22:59 297,20 2499.0
2017-05-17 14:22:59 149,3 462.777777778
2017-05-17 14:23:00 299,21 2550.0
2017-05-17 14:23:00 151,6 462.777777778
2017-05-17 14:23:00 270,7 2402.88461538
2017-05-17 14:23:00 288,335 1922.30769231
2017-05-17 14:23:02 322,1 2357.54716981
2017-05-17 14:23:02 310,15 1487.5
2017-05-17 14:23:02 296,32 1601.92307692
2017-05-17 14:23:02 108,25 330.555555556
2017-05-17 14:23:03 294,42 1470.0
2017-05-17 14:23:03 243,184 1262.12121212
2017-05-17 14:23:03 97,30 308.518518519
2017-05-17 14:23:03 319,42 1542.59259259
2017-05-17 14:23:03 267,178 1343.5483871
2017-05-17 14:23:03 140,28 332.313829787
2017-05-17 14:23:04 333,43 1581.64556962
2017-05-17 14:23:04 320,30 1542.59259259
2017-05-17 14:23:20 88,445 4998.0
2017-05-17 14:23:37 178,379 3123.75
2017-05-17 14:23:54 318,152 1810.86956522
2017-05-17 14:23:54 299,172 1810.86956522
2017-05-17 14:23:55 244,117 1893.18181818
2017-05-17 14:23:56 99,6 380.945121951
2017-05-17 14:23:56 262,3 2231.25
2017-05-17 14:23:56 160,4 2271.81818182
2017-05-17 14:23:56 93,9 371.875
2017-05-17 14:23:56 97,10 360.086455331
2017-05-17 14:23:57 278,8 1922.30769231
2017-05-17 14:23:57 99,4 350.983146067
2017-05-17 14:24:00 166,78 520.625
2017-05-17 14:24:03 160,372 3123.75
2017-05-17 14:24:05 157,372 3123.75
2017-05-17 14:24:05 162,373 3123.75
2017-05-17 14:24:05 152,362 3047.56097561
2017-05-17 14:24:08 243,370 1542.59259259
2017-05-17 14:24:08 134,3 416.5
2017-05-17 14:24:09 146,17 403.064516129
2017-05-17 14:24:09 300,34 2117.79661017
2017-05-17 14:24:09 146,11 403.064516129
2017-05-17 14:24:09 288,23 2231.25
2017-05-17 14:24:09 138,9 405.681818182
2017-05-17 14:24:12 103,7 343.269230769
2017-05-17 14:24:12 307,8 1952.34375
2017-05-17 14:24:13 185,270 2839.77272727
2017-05-17 14:24:13 145,399 3123.75
2017-05-17 14:24:13 192,263 2776.66666667
2017-05-17 14:24:14 240,260 2776.66666667
2017-05-17 14:24:16 151,403 3047.56097561
2017-05-17 14:24:17 197,254 2603.125
2017-05-17 14:24:20 79,10 336.79245283
2017-05-17 14:24:20 59,40 304.756097561
2017-05-17 14:24:21 206,259 1201.44230769
2017-05-17 14:24:21 444,3 2192.10526316
2017-05-17 14:24:21 224,260 1213.10679612
2017-05-17 14:24:22 273,353 1581.64556962
2017-05-17 14:24:22 191,16 1015.85365854
2017-05-17 14:24:22 221,333 1436.20689655
2017-05-17 14:24:23 211,274 1622.72727273
2017-05-17 14:24:23 196,308 1487.5
2017-05-17 14:24:23 198,172 1644.07894737
2017-05-17 14:24:23 182,205 1419.88636364
2017-05-17 14:24:23 282,230 1249.5
2017-05-17 14:24:23 237,77 1759.85915493
2017-05-17 14:24:24 222,105 1523.7804878
2017-05-17 14:24:24 309,144 1419.88636364
2017-05-17 14:24:24 33,22 302.542372881
2017-05-17 14:24:26 189,105 2117.79661017
2017-05-17 14:24:26 195,90 2015.32258065
2017-05-17 14:24:26 196,80 2015.32258065
2017-05-17 14:24:27 215,85 1952.34375
2017-05-17 14:24:32 177,188 1785.0
2017-05-17 14:24:37 492,412 3786.36363636
2017-05-17 14:24:37 111,318 3470.83333333
2017-05-17 14:24:37 47,297 1735.41666667
2017-05-17 14:24:38 47,296 1688.51351351
2017-05-17 14:24:39 389,171 4462.5
2017-05-17 14:24:41 235,182 1983.33333333
2017-05-17 14:24:47 188,187 2082.5
2017-05-17 14:24:48 188,189 1952.34375
2017-05-17 14:24:49 188,189 1922.30769231
2017-05-17 14:24:49 182,188 2154.31034483
2017-05-17 14:24:49 181,177 1983.33333333
2017-05-17 14:24:51 153,51 2975.0
2017-05-17 14:24:54 500,196 4805.76923077
2017-05-17 14:24:55 251,295 3288.15789474
2017-05-17 14:24:58 336,8 1666.0
2017-05-17 14:25:00 342,12 2015.32258065
2017-05-17 14:25:01 332,7 2015.32258065
2017-05-17 14:25:03 297,4 1581.64556962
2017-05-17 14:25:04 290,4 1523.7804878
2017-05-17 14:25:04 288,5 1666.0
2017-05-17 14:25:05 276,6 1735.41666667
2017-05-17 14:25:11 111,22 292.62295082
2017-05-17 14:25:11 425,414 2975.0
2017-05-17 14:25:13 306,60 1470.0
2017-05-17 14:25:14 276,44 1505.42168675
2017-05-17 14:25:14 231,193 1315.26315789
2017-05-17 14:25:14 277,34 1601.92307692
2017-05-17 14:25:15 278,31 1487.5
2017-05-17 14:25:15 245,18 1452.90697674
2017-05-17 14:25:15 218,16 1542.59259259
2017-05-17 14:25:16 237,16 1470.0
2017-05-17 14:25:16 249,16 1622.72727273
2017-05-17 14:25:16 224,8 1403.93258427
2017-05-17 14:25:17 217,5 1315.26315789
2017-05-17 14:25:17 228,13 1542.59259259
2017-05-17 14:25:18 208,9 1262.12121212
2017-05-17 14:25:18 207,20 1505.42168675
2017-05-17 14:25:18 171,251 1436.20689655
2017-05-17 14:25:18 210,12 1373.07692308
2017-05-17 14:25:19 218,15 1601.92307692
2017-05-17 14:25:19 214,16 1622.72727273
2017-05-17 14:25:19 208,15 1523.7804878
2017-05-17 14:25:20 218,19 1581.64556962
2017-05-17 14:25:20 216,23 1505.42168675
2017-05-17 14:25:21 174,260 1505.42168675
2017-05-17 14:25:22 85,48 1487.5
2017-05-17 14:25:26 227,81 1644.07894737
2017-05-17 14:25:26 102,89 1810.86956522
2017-05-17 14:25:27 223,80 1581.64556962
2017-05-17 14:25:28 217,72 1249.5
2017-05-17 14:25:32 100,14 292.62295082
2017-05-17 14:25:32 531,8 1329.25531915
2017-05-17 14:25:33 493,11 1358.15217391
2017-05-17 14:25:35 400,269 2716.30434783
2017-05-17 14:25:37 337,266 2776.66666667
2017-05-17 14:25:38 156,347 4308.62068966
2017-05-17 14:25:39 280,14 1922.30769231
2017-05-17 14:25:40 305,292 1864.92537313
2017-05-17 14:25:40 280,287 1711.64383562
2017-05-17 14:25:41 232,320 1622.72727273
2017-05-17 14:25:42 232,373 2313.88888889
2017-05-17 14:25:42 292,302 1452.90697674
2017-05-17 14:25:43 234,289 1288.1443299
2017-05-17 14:25:43 233,269 1225.0
2017-05-17 14:25:43 195,271 1190.0
2017-05-17 14:25:45 290,173 2905.81395349
2017-05-17 14:25:46 281,170 2839.77272727
2017-05-17 14:25:46 268,165 2776.66666667
2017-05-17 14:25:46 265,166 2716.30434783
2017-05-17 14:25:46 271,112 1201.44230769
2017-05-17 14:25:47 279,117 1201.44230769
2017-05-17 14:25:47 280,118 1213.10679612
2017-05-17 14:25:47 279,117 1201.44230769
2017-05-17 14:25:48 275,170 2839.77272727
2017-05-17 14:25:48 280,115 1190.0
2017-05-17 14:25:48 275,172 3047.56097561
2017-05-17 14:25:49 271,168 2776.66666667
2017-05-17 14:25:49 278,117 1262.12121212
2017-05-17 14:25:50 278,116 1249.5
2017-05-17 14:25:50 272,116 1249.5
2017-05-17 14:25:50 272,119 1249.5
2017-05-17 14:25:51 159,126 2117.79661017
2017-05-17 14:25:51 272,119 1249.5
2017-05-17 14:25:52 270,119 1262.12121212
2017-05-17 14:25:52 262,116 1262.12121212
2017-05-17 14:25:53 260,115 1249.5
2017-05-17 14:25:53 262,119 1225.0
2017-05-17 14:25:54 260,121 1262.12121212
2017-05-17 14:25:54 345,368 3288.15789474
2017-05-17 14:25:54 259,121 1262.12121212
2017-05-17 14:25:54 259,103 1301.5625
2017-05-17 14:25:55 272,111 1388.33333333
2017-05-17 14:25:55 261,107 1315.26315789
2017-05-17 14:25:55 43,70 2402.88461538
2017-05-17 14:25:55 245,106 1301.5625
2017-05-17 14:25:56 241,105 1262.12121212
2017-05-17 14:25:56 239,107 1301.5625
2017-05-17 14:25:56 241,107 1249.5
2017-05-17 14:25:57 196,325 1403.93258427
2017-05-17 14:25:57 245,109 1301.5625
2017-05-17 14:25:57 248,111 1358.15217391
2017-05-17 14:25:58 249,112 1358.15217391
2017-05-17 14:25:58 247,113 1358.15217391
2017-05-17 14:25:58 244,110 1301.5625
2017-05-17 14:25:59 242,110 1329.25531915
2017-05-17 14:25:59 245,112 1315.26315789
2017-05-17 14:25:59 249,114 1373.07692308
2017-05-17 14:26:00 245,111 1315.26315789
2017-05-17 14:26:00 199,328 1388.33333333
2017-05-17 14:26:00 247,113 1329.25531915
2017-05-17 14:26:00 242,113 1275.0
2017-05-17 14:26:01 240,112 1262.12121212
2017-05-17 14:26:01 235,115 1343.5483871
